창고,SKU명,카테고리,예측수요,현재고,안전재고계수,조정수요,발주권고량,발주필요
D센터,[[수입산]] [수입]우삼겹_1kg (1162),냉동육,41,27.314337976138148,1.05,43,16,1
D센터,[[수입산]] [수입]우삼겹_1kg (1179),냉동육,41,60.21228757688583,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1202),냉동육,41,96.33037408488848,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1243),냉동육,41,38.59253587530536,1.05,43,4,1
D센터,[[수입산]] [수입]우삼겹_1kg (1249),냉동육,41,74.48647251075832,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1270),냉동육,41,118.77981039852537,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1334),냉동육,41,79.61616774014334,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1365),냉동육,41,22.457293197338615,1.05,43,21,1
D센터,[[수입산]] [수입]우삼겹_1kg (1393),냉동육,41,63.421613034177994,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1403),냉동육,41,54.957675803015704,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1412),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (1433),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (1441),냉동육,41,21.55498773990314,1.05,43,21,1
D센터,[[수입산]] [수입]우삼겹_1kg (1474),냉동육,41,44.76134549868324,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1506),냉동육,41,44.89423416161385,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1528),냉동육,41,79.10887806755021,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1580),냉동육,41,11.841555117703123,1.05,43,31,1
D센터,[[수입산]] [수입]우삼겹_1kg (1591),냉동육,41,15.571740982996431,1.05,43,27,1
D센터,[[수입산]] [수입]우삼겹_1kg (1607),냉동육,41,72.23649667050157,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1617),냉동육,41,43.46359999987206,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1634),냉동육,41,45.895428502796264,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1650),냉동육,41,94.93400382057656,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1672),냉동육,41,119.4621226199728,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1675),냉동육,41,77.06070783289312,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1676),냉동육,41,90.7452802298956,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1702),냉동육,41,98.39582354227507,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1810),냉동육,41,49.153026549858495,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1848),냉동육,41,90.98265991109558,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1853),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (1864),냉동육,41,93.74441547456892,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1908),냉동육,41,16.614606466848656,1.05,43,26,1
D센터,[[수입산]] [수입]우삼겹_1kg (1944),냉동육,41,143.5806120906944,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1972),냉동육,41,57.526046378096254,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (1979),냉동육,41,9.696783088472571,1.05,43,33,1
D센터,[[수입산]] [수입]우삼겹_1kg (2058),냉동육,41,90.33173523085108,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2064),냉동육,41,42.814150662918436,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2106),냉동육,41,14.111437975581012,1.05,43,29,1
D센터,[[수입산]] [수입]우삼겹_1kg (2109),냉동육,41,55.490177296136224,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2120),냉동육,41,31.318416098675783,1.05,43,12,1
D센터,[[수입산]] [수입]우삼겹_1kg (2131),냉동육,41,85.66860880623548,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2156),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2168),냉동육,41,97.28191918598263,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2179),냉동육,41,70.26231494407307,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2187),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2218),냉동육,41,40.25949752352271,1.05,43,3,1
D센터,[[수입산]] [수입]우삼겹_1kg (2240),냉동육,41,33.13926099565347,1.05,43,10,1
D센터,[[수입산]] [수입]우삼겹_1kg (2253),냉동육,41,97.20658405062277,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2260),냉동육,41,66.64812191175713,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2262),냉동육,41,92.09964439300958,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2297),냉동육,41,50.703568068025305,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2315),냉동육,41,69.63857995137572,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2318),냉동육,41,98.95413246336017,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2327),냉동육,41,70.69989641313624,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2360),냉동육,41,91.40254838474932,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2374),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2410),냉동육,41,25.137857809798092,1.05,43,18,1
D센터,[[수입산]] [수입]우삼겹_1kg (2447),냉동육,41,105.0770743727441,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2468),냉동육,41,32.34231315603576,1.05,43,11,1
D센터,[[수입산]] [수입]우삼겹_1kg (2471),냉동육,41,98.4939565455299,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2564),냉동육,41,55.523692275756446,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2593),냉동육,41,52.317662203403785,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2600),냉동육,41,69.03340289173512,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2609),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2632),냉동육,41,102.95899731114832,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2639),냉동육,41,79.80866209678639,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2644),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2652),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2686),냉동육,41,31.112710159483598,1.05,43,12,1
D센터,[[수입산]] [수입]우삼겹_1kg (2695),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2726),냉동육,41,116.04917640314648,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2747),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2760),냉동육,41,83.75867122013459,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2765),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2802),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2806),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2808),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2822),냉동육,41,148.35075798794537,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2830),냉동육,41,119.00562125150327,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2888),냉동육,41,76.04918682707263,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2936),냉동육,41,45.96888963865099,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2940),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (2948),냉동육,41,91.48046079271832,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (2953),냉동육,41,13.940012674881658,1.05,43,29,1
D센터,[[수입산]] [수입]우삼겹_1kg (2956),냉동육,41,3.1044057705118036,1.05,43,40,1
D센터,[[수입산]] [수입]우삼겹_1kg (2981),냉동육,41,85.89061076982775,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3005),냉동육,41,54.219398744448384,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3019),냉동육,41,46.928894444752174,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3105),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (3156),냉동육,41,92.4032249180762,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3170),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (3176),냉동육,41,68.13471677188596,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3177),냉동육,41,136.49271477877852,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3195),냉동육,41,62.53215030151725,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3203),냉동육,41,59.24117055787195,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3256),냉동육,41,1.5758399972000632,1.05,43,41,1
D센터,[[수입산]] [수입]우삼겹_1kg (3265),냉동육,41,39.377190358328676,1.05,43,4,1
D센터,[[수입산]] [수입]우삼겹_1kg (3277),냉동육,41,82.59439858793232,1.05,43,0,0
D센터,[[수입산]] [수입]우삼겹_1kg (3286),냉동육,41,0.0,1.05,43,43,1
D센터,[[수입산]] [수입]우삼겹_1kg (3293),냉동육,41,64.27090011585031,1.05,43,0,0
D센터,[농심] 감자깡_75g (0057),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (0255),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (0256),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (0263),과자,138,533.8588571042878,1.05,145,0,0
D센터,[농심] 감자깡_75g (0382),과자,138,42.33855737050925,1.05,145,103,1
D센터,[농심] 감자깡_75g (0445),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (0452),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (0532),과자,138,311.953500943113,1.05,145,0,0
D센터,[농심] 감자깡_75g (0628),과자,138,334.7757995224954,1.05,145,0,0
D센터,[농심] 감자깡_75g (0687),과자,138,214.20132047717738,1.05,145,0,0
D센터,[농심] 감자깡_75g (0726),과자,138,298.3072916112694,1.05,145,0,0
D센터,[농심] 감자깡_75g (0751),과자,138,214.51001281400164,1.05,145,0,0
D센터,[농심] 감자깡_75g (0814),과자,138,309.9977817960802,1.05,145,0,0
D센터,[농심] 감자깡_75g (0848),과자,138,155.17833492402468,1.05,145,0,0
D센터,[농심] 감자깡_75g (1086),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1154),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1181),과자,138,341.3302405771741,1.05,145,0,0
D센터,[농심] 감자깡_75g (1338),과자,138,97.87788146440593,1.05,145,47,1
D센터,[농심] 감자깡_75g (1404),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1411),과자,138,81.46112828860012,1.05,145,64,1
D센터,[농심] 감자깡_75g (1460),과자,138,185.7831826737966,1.05,145,0,0
D센터,[농심] 감자깡_75g (1551),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1621),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1698),과자,138,79.77802498407095,1.05,145,65,1
D센터,[농심] 감자깡_75g (1724),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1742),과자,138,141.85338986723804,1.05,145,3,1
D센터,[농심] 감자깡_75g (1755),과자,138,191.64612755539855,1.05,145,0,0
D센터,[농심] 감자깡_75g (1769),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1804),과자,138,208.6525865549454,1.05,145,0,0
D센터,[농심] 감자깡_75g (1837),과자,138,98.89288261768411,1.05,145,46,1
D센터,[농심] 감자깡_75g (1917),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (1924),과자,138,513.785700208232,1.05,145,0,0
D센터,[농심] 감자깡_75g (2065),과자,138,174.86429893882507,1.05,145,0,0
D센터,[농심] 감자깡_75g (2117),과자,138,107.23946508884029,1.05,145,38,1
D센터,[농심] 감자깡_75g (2152),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (2301),과자,138,191.35278846052165,1.05,145,0,0
D센터,[농심] 감자깡_75g (2388),과자,138,105.88652066766014,1.05,145,39,1
D센터,[농심] 감자깡_75g (2524),과자,138,67.06291950603816,1.05,145,78,1
D센터,[농심] 감자깡_75g (2594),과자,138,277.6719683526867,1.05,145,0,0
D센터,[농심] 감자깡_75g (2625),과자,138,226.8486693484509,1.05,145,0,0
D센터,[농심] 감자깡_75g (2634),과자,138,330.7684355234785,1.05,145,0,0
D센터,[농심] 감자깡_75g (2678),과자,138,218.74805429503056,1.05,145,0,0
D센터,[농심] 감자깡_75g (2724),과자,138,108.93108741829008,1.05,145,36,1
D센터,[농심] 감자깡_75g (2774),과자,138,165.85385919705897,1.05,145,0,0
D센터,[농심] 감자깡_75g (2785),과자,138,245.678218352579,1.05,145,0,0
D센터,[농심] 감자깡_75g (2825),과자,138,198.56466167830143,1.05,145,0,0
D센터,[농심] 감자깡_75g (2834),과자,138,87.77520501747074,1.05,145,57,1
D센터,[농심] 감자깡_75g (2838),과자,138,0.0,1.05,145,145,1
D센터,[농심] 감자깡_75g (2916),과자,138,220.21221075970715,1.05,145,0,0
D센터,[농심] 감자깡_75g (3052),과자,138,280.36151829559674,1.05,145,0,0
D센터,[농심] 감자깡_75g (3068),과자,138,6.6762590527798125,1.05,145,138,1
D센터,[농심] 감자깡_75g (3130),과자,138,346.6832831399606,1.05,145,0,0
D센터,[농심] 감자깡_75g (3233),과자,138,47.00997885133168,1.05,145,98,1
D센터,[농심] 감자깡_75g (3266),과자,138,216.02902455433482,1.05,145,0,0
D센터,[농심] 감자깡_75g (3275),과자,138,0.0,1.05,145,145,1
D센터,[농심] 너구리_5개입 (0025),라면/면,165,510.4955989460418,1.05,173,0,0
D센터,[농심] 너구리_5개입 (0198),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (0241),라면/면,165,84.5838511298652,1.05,173,88,1
D센터,[농심] 너구리_5개입 (0352),라면/면,165,157.85234711444178,1.05,173,15,1
D센터,[농심] 너구리_5개입 (0504),라면/면,165,41.186363445984,1.05,173,132,1
D센터,[농심] 너구리_5개입 (0729),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (0779),라면/면,165,322.0152788838922,1.05,173,0,0
D센터,[농심] 너구리_5개입 (0868),라면/면,165,317.6510377052014,1.05,173,0,0
D센터,[농심] 너구리_5개입 (0887),라면/면,165,101.68479741278952,1.05,173,71,1
D센터,[농심] 너구리_5개입 (0990),라면/면,165,91.54614135080794,1.05,173,81,1
D센터,[농심] 너구리_5개입 (1038),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1077),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1136),라면/면,165,42.13344989347826,1.05,173,131,1
D센터,[농심] 너구리_5개입 (1180),라면/면,165,244.7903758481425,1.05,173,0,0
D센터,[농심] 너구리_5개입 (1217),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1397),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1488),라면/면,165,238.43297773807012,1.05,173,0,0
D센터,[농심] 너구리_5개입 (1495),라면/면,165,455.58851160427815,1.05,173,0,0
D센터,[농심] 너구리_5개입 (1501),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1645),라면/면,165,19.347295346943724,1.05,173,154,1
D센터,[농심] 너구리_5개입 (1659),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (1673),라면/면,165,180.68474456331433,1.05,173,0,0
D센터,[농심] 너구리_5개입 (1790),라면/면,165,472.32105123760795,1.05,173,0,0
D센터,[농심] 너구리_5개입 (1933),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (2097),라면/면,165,92.36941537834826,1.05,173,81,1
D센터,[농심] 너구리_5개입 (2129),라면/면,165,353.70222127775116,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2166),라면/면,165,253.4450216718568,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2171),라면/면,165,26.69272334949261,1.05,173,146,1
D센터,[농심] 너구리_5개입 (2192),라면/면,165,495.9709670958585,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2254),라면/면,165,295.79337016973506,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2326),라면/면,165,532.2609889818171,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2354),라면/면,165,161.10220413917602,1.05,173,12,1
D센터,[농심] 너구리_5개입 (2477),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (2561),라면/면,165,547.9628725414143,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2595),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (2599),라면/면,165,164.35878121700028,1.05,173,9,1
D센터,[농심] 너구리_5개입 (2654),라면/면,165,276.37895361402315,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2683),라면/면,165,440.67156264283227,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2731),라면/면,165,121.78225485504294,1.05,173,51,1
D센터,[농심] 너구리_5개입 (2737),라면/면,165,144.53521632489338,1.05,173,28,1
D센터,[농심] 너구리_5개입 (2803),라면/면,165,467.9258409003466,1.05,173,0,0
D센터,[농심] 너구리_5개입 (2807),라면/면,165,146.06093967559445,1.05,173,27,1
D센터,[농심] 너구리_5개입 (2958),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 너구리_5개입 (3009),라면/면,165,293.21805244902225,1.05,173,0,0
D센터,[농심] 너구리_5개입 (3103),라면/면,165,565.7338468426167,1.05,173,0,0
D센터,[농심] 너구리_5개입 (3106),라면/면,165,20.151923399726286,1.05,173,153,1
D센터,[농심] 너구리_5개입 (3166),라면/면,165,99.74859438955036,1.05,173,73,1
D센터,[농심] 너구리_5개입 (3173),라면/면,165,248.4720275434563,1.05,173,0,0
D센터,[농심] 너구리_5개입 (3194),라면/면,165,381.4333034640767,1.05,173,0,0
D센터,[농심] 너구리_5개입 (3205),라면/면,165,1.8778985173084948,1.05,173,171,1
D센터,[농심] 너구리_5개입 (3235),라면/면,165,307.3616370091703,1.05,173,0,0
D센터,[농심] 새우깡_90g (0041),과자,138,211.79297682247756,1.05,145,0,0
D센터,[농심] 새우깡_90g (0192),과자,138,293.59117542873753,1.05,145,0,0
D센터,[농심] 새우깡_90g (0250),과자,138,93.66394063409638,1.05,145,51,1
D센터,[농심] 새우깡_90g (0260),과자,138,271.32248335195436,1.05,145,0,0
D센터,[농심] 새우깡_90g (0327),과자,138,302.8954549546381,1.05,145,0,0
D센터,[농심] 새우깡_90g (0349),과자,138,75.1839645865634,1.05,145,70,1
D센터,[농심] 새우깡_90g (0544),과자,138,131.72826338213946,1.05,145,13,1
D센터,[농심] 새우깡_90g (0579),과자,138,332.87434295860146,1.05,145,0,0
D센터,[농심] 새우깡_90g (0603),과자,138,0.0,1.05,145,145,1
D센터,[농심] 새우깡_90g (0648),과자,138,0.0,1.05,145,145,1
D센터,[농심] 새우깡_90g (0681),과자,138,473.3078660872348,1.05,145,0,0
D센터,[농심] 새우깡_90g (0717),과자,138,2.3117340394477424,1.05,145,143,1
D센터,[농심] 새우깡_90g (0724),과자,138,138.5692832763598,1.05,145,6,1
D센터,[농심] 새우깡_90g (0831),과자,138,431.0865647868917,1.05,145,0,0
D센터,[농심] 새우깡_90g (0880),과자,138,0.0,1.05,145,145,1
D센터,[농심] 새우깡_90g (0941),과자,138,0.0,1.05,145,145,1
D센터,[농심] 새우깡_90g (0950),과자,138,222.1741568046525,1.05,145,0,0
D센터,[농심] 새우깡_90g (1142),과자,138,326.7306946147876,1.05,145,0,0
D센터,[농심] 새우깡_90g (1143),과자,138,23.96911287331335,1.05,145,121,1
D센터,[농심] 새우깡_90g (1163),과자,138,264.29041600382266,1.05,145,0,0
D센터,[농심] 새우깡_90g (1278),과자,138,197.5212995437206,1.05,145,0,0
D센터,[농심] 새우깡_90g (1348),과자,138,249.8872062506171,1.05,145,0,0
D센터,[농심] 새우깡_90g (1373),과자,138,166.43464233317053,1.05,145,0,0
D센터,[농심] 새우깡_90g (1486),과자,138,359.900045426033,1.05,145,0,0
D센터,[농심] 새우깡_90g (1513),과자,138,231.49335923118804,1.05,145,0,0
D센터,[농심] 새우깡_90g (1619),과자,138,272.72541971760734,1.05,145,0,0
D센터,[농심] 새우깡_90g (1760),과자,138,179.43229078202143,1.05,145,0,0
D센터,[농심] 새우깡_90g (1830),과자,138,252.98326058773682,1.05,145,0,0
D센터,[농심] 새우깡_90g (1904),과자,138,496.0442471803252,1.05,145,0,0
D센터,[농심] 새우깡_90g (2050),과자,138,272.271817596849,1.05,145,0,0
D센터,[농심] 새우깡_90g (2134),과자,138,581.6456627383304,1.05,145,0,0
D센터,[농심] 새우깡_90g (2277),과자,138,361.81789346479286,1.05,145,0,0
D센터,[농심] 새우깡_90g (2288),과자,138,385.0418923975306,1.05,145,0,0
D센터,[농심] 새우깡_90g (2381),과자,138,252.7108594374035,1.05,145,0,0
D센터,[농심] 새우깡_90g (2407),과자,138,0.0,1.05,145,145,1
D센터,[농심] 새우깡_90g (2467),과자,138,13.690876841495253,1.05,145,131,1
D센터,[농심] 새우깡_90g (2863),과자,138,172.59375175362607,1.05,145,0,0
D센터,[농심] 새우깡_90g (2966),과자,138,354.80222679988543,1.05,145,0,0
D센터,[농심] 새우깡_90g (3069),과자,138,176.65454207801943,1.05,145,0,0
D센터,[농심] 새우깡_90g (3269),과자,138,24.484542340189307,1.05,145,121,1
D센터,[농심] 신라면_5개입 (0022),라면/면,165,323.93386865864176,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0023),라면/면,165,323.0535636826108,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0078),라면/면,165,339.71495199470405,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0339),라면/면,165,230.88310419946504,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0376),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (0387),라면/면,165,392.41386667153637,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0492),라면/면,165,233.72334458874366,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0524),라면/면,165,398.6362217887237,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0601),라면/면,165,296.78644082237713,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0625),라면/면,165,329.436479099594,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0659),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (0785),라면/면,165,204.73366311696554,1.05,173,0,0
D센터,[농심] 신라면_5개입 (0879),라면/면,165,15.130565817153183,1.05,173,158,1
D센터,[농심] 신라면_5개입 (0937),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (0998),라면/면,165,141.5783466380517,1.05,173,31,1
D센터,[농심] 신라면_5개입 (1015),라면/면,165,509.71836040816174,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1031),라면/면,165,247.44836699286896,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1052),라면/면,165,355.97883534462386,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1171),라면/면,165,295.9446151960225,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1225),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (1262),라면/면,165,418.4141362389028,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1286),라면/면,165,385.18772782072995,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1559),라면/면,165,304.8826527660773,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1680),라면/면,165,103.18631889529803,1.05,173,70,1
D센터,[농심] 신라면_5개입 (1690),라면/면,165,352.67777826832935,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1763),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (1832),라면/면,165,348.210853278943,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1881),라면/면,165,115.73719764777769,1.05,173,57,1
D센터,[농심] 신라면_5개입 (1903),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (1939),라면/면,165,388.90701699240145,1.05,173,0,0
D센터,[농심] 신라면_5개입 (1987),라면/면,165,251.82762577095906,1.05,173,0,0
D센터,[농심] 신라면_5개입 (2113),라면/면,165,223.65954405386424,1.05,173,0,0
D센터,[농심] 신라면_5개입 (2128),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (2141),라면/면,165,280.8463643633374,1.05,173,0,0
D센터,[농심] 신라면_5개입 (2160),라면/면,165,420.0973723629123,1.05,173,0,0
D센터,[농심] 신라면_5개입 (2328),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (2377),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (2550),라면/면,165,133.1702318433322,1.05,173,40,1
D센터,[농심] 신라면_5개입 (2616),라면/면,165,122.59794071949824,1.05,173,50,1
D센터,[농심] 신라면_5개입 (2658),라면/면,165,531.9952832084086,1.05,173,0,0
D센터,[농심] 신라면_5개입 (2690),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (2797),라면/면,165,97.99547654621375,1.05,173,75,1
D센터,[농심] 신라면_5개입 (2961),라면/면,165,173.69949791226895,1.05,173,0,0
D센터,[농심] 신라면_5개입 (3007),라면/면,165,205.62840824576057,1.05,173,0,0
D센터,[농심] 신라면_5개입 (3050),라면/면,165,141.01079911112316,1.05,173,32,1
D센터,[농심] 신라면_5개입 (3123),라면/면,165,182.01913182283636,1.05,173,0,0
D센터,[농심] 신라면_5개입 (3137),라면/면,165,178.33092191757515,1.05,173,0,0
D센터,[농심] 신라면_5개입 (3144),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 신라면_5개입 (3254),라면/면,165,75.23989509942652,1.05,173,98,1
D센터,[농심] 신라면_5개입 (3257),라면/면,165,414.5711650310478,1.05,173,0,0
D센터,[농심] 짜파게티_5개입 (0031),라면/면,165,0.0,1.05,173,173,1
D센터,[농심] 짜파게티_5개입 (0034),라면/면,165,245.58069272932136,1.05,173,0,0
D센터,[농심] 짜파게티_5개입 (0103),라면/면,165,94.54124625120238,1.05,173,78,1
D센터,[농심] 짜파게티_5개입 (0148),라면/면,165,492.48604734114264,1.05,173,0,0
